time,Total,dep1,dep16,dep38,dep92,dep1_store1,dep1_store2,dep1_store3,dep1_store4,dep1_store5,dep1_store6,dep1_store7,dep1_store8,dep1_store9,dep1_store10,dep1_store11,dep1_store12,dep1_store13,dep1_store14,dep1_store15,dep1_store16,dep1_store17,dep1_store18,dep1_store19,dep1_store20,dep1_store21,dep1_store22,dep1_store23,dep1_store24,dep1_store25,dep1_store26,dep1_store27,dep1_store28,dep1_store29,dep1_store30,dep1_store31,dep1_store32,dep1_store33,dep1_store34,dep1_store35,dep1_store36,dep1_store37,dep1_store38,dep1_store39,dep1_store40,dep1_store41,dep1_store42,dep1_store43,dep1_store44,dep1_store45,dep16_store1,dep16_store2,dep16_store3,dep16_store4,dep16_store5,dep16_store6,dep16_store7,dep16_store8,dep16_store9,dep16_store10,dep16_store11,dep16_store12,dep16_store13,dep16_store14,dep16_store15,dep16_store16,dep16_store17,dep16_store18,dep16_store19,dep16_store20,dep16_store21,dep16_store22,dep16_store23,dep16_store24,dep16_store25,dep16_store26,dep16_store27,dep16_store28,dep16_store29,dep16_store30,dep16_store31,dep16_store32,dep16_store33,dep16_store34,dep16_store35,dep16_store36,dep16_store37,dep16_store38,dep16_store39,dep16_store40,dep16_store41,dep16_store42,dep16_store43,dep16_store44,dep16_store45,dep38_store1,dep38_store2,dep38_store3,dep38_store4,dep38_store5,dep38_store6,dep38_store7,dep38_store8,dep38_store9,dep38_store10,dep38_store11,dep38_store12,dep38_store13,dep38_store14,dep38_store15,dep38_store16,dep38_store17,dep38_store18,dep38_store19,dep38_store20,dep38_store21,dep38_store22,dep38_store23,dep38_store24,dep38_store25,dep38_store26,dep38_store27,dep38_store28,dep38_store29,dep38_store30,dep38_store31,dep38_store32,dep38_store33,dep38_store34,dep38_store35,dep38_store36,dep38_store37,dep38_store38,dep38_store39,dep38_store40,dep38_store41,dep38_store42,dep38_store43,dep38_store44,dep38_store45,dep92_store1,dep92_store2,dep92_store3,dep92_store4,dep92_store5,dep92_store6,dep92_store7,dep92_store8,dep92_store9,dep92_store10,dep92_store11,dep92_store12,dep92_store13,dep92_store14,dep92_store15,dep92_store16,dep92_store17,dep92_store18,dep92_store19,dep92_store20,dep92_store21,dep92_store22,dep92_store23,dep92_store24,dep92_store25,dep92_store26,dep92_store27,dep92_store28,dep92_store29,dep92_store30,dep92_store31,dep92_store32,dep92_store33,dep92_store34,dep92_store35,dep92_store36,dep92_store37,dep92_store38,dep92_store39,dep92_store40,dep92_store41,dep92_store42,dep92_store43,dep92_store44,dep92_store45
2011-07-22,7144887.11,622483.37,883810.75,2588606.11,3049986.88,15766.6,20456.83,5176.73,26282.08,8268.8,17853.08,9872.61,8291.27,8517.46,25959.06,12020.14,11777.36,34344.61,18080.93,10034.66,12245.08,19459.65,14762.56,13370.53,27924.63,12007.96,12860.14,24103.36,12355.06,14130.56,15191.47,21111.91,11983.52,11000.58,8888.38,12963.18,18721.48,2153.78,15467.64,12227.28,1814.49,9809.51,5513.18,15123.34,13002.64,19191.4,8605.74,4816.74,7884.73,11090.63,20795.03,31599.97,7349.8,27940.0,7385.74,31723.81,25295.6,19759.02,11927.44,33696.16,13907.43,8287.39,33029.62,49332.61,27997.76,14056.76,18787.83,22706.09,43732.98,41209.8,7945.73,36181.75,35290.92,31791.7,21751.98,22988.44,43305.2,8313.75,12314.61,1828.65,9091.05,21457.03,262.22,18013.56,14615.49,478.63,2435.0,826.7,27410.46,22036.98,25316.09,1013.76,2303.52,1149.97,25166.72,65138.27,79351.04,92544.79,75505.67,52659.89,78702.93,34321.84,55339.93,76624.92,68803.36,67654.9,44551.33,88186.45,95856.83,54628.5,56782.49,67043.62,58893.25,73473.56,91292.82,41038.69,66813.52,44100.54,66406.77,38038.13,98961.84,42344.05,43115.95,46581.08,62002.87,80575.89,64709.5,12890.43,40256.56,33752.71,15457.52,67544.61,45542.03,39056.77,39555.7,44648.7,36746.75,45113.86,46796.42,49198.83,118968.09,146359.81,7142.34,155135.14,7314.67,92644.69,30169.51,52225.31,12962.01,47527.72,72408.66,22924.52,153972.35,154140.9,15288.04,21556.38,42369.44,33426.83,96370.86,144966.99,20646.52,44178.55,57390.38,108950.6,35732.2,76278.21,126227.14,79448.8,21512.86,47258.64,122868.11,90507.46,30148.5,62644.48,26267.51,42793.04,56983.98,40651.18,104101.66,85153.14,104984.18,71338.36,85738.27,35850.03,44458.82
2011-07-29,6967176.99,628436.94,744570.27,2631124.89,2963044.89,15922.41,20783.05,4645.99,27285.06,8110.21,16718.6,9749.08,10101.26,8411.83,25612.31,13211.76,11225.53,33173.63,17904.65,11065.86,12292.33,17416.41,15306.55,12010.57,27667.86,12205.88,13746.98,26240.48,13655.43,14746.93,15442.26,22902.1,12740.87,11637.12,8653.96,13022.62,18305.57,1721.08,14270.84,12565.96,1614.32,10117.15,5608.41,15545.78,14184.33,18887.81,8083.07,4606.61,7296.82,12019.61,19681.62,26455.06,7786.03,24437.75,6567.26,30701.7,20772.28,15549.73,10186.19,32617.76,12696.18,8476.03,30863.57,40506.46,23921.09,15669.74,15272.39,18021.72,33258.95,32754.48,6344.17,26833.96,29094.58,23582.65,18736.28,15323.62,32142.55,6747.78,9174.55,1758.0,7477.85,21867.62,256.54,16873.32,9998.77,390.25,2139.63,816.23,25403.35,15280.68,24625.36,930.97,1967.52,1044.03,19564.02,68425.21,72046.85,91793.18,81378.34,44255.93,75643.35,32486.12,61954.9,72473.38,85038.76,72659.54,48672.53,71973.41,114778.1,48587.37,54053.9,74913.05,69196.37,75406.78,103001.59,44068.98,65710.94,46183.49,54940.1,49675.67,105176.41,46829.48,43440.03,39010.77,59574.0,75573.09,56885.96,9195.03,41606.55,37182.78,16970.96,68408.72,51573.52,42506.66,34777.12,48962.41,33074.79,46180.97,43416.27,51461.53,111929.27,138802.82,6834.46,143204.67,7288.47,90542.27,29607.07,49756.04,13260.1,46882.85,66620.43,20848.22,146783.63,158816.24,16257.36,22444.31,43610.47,33207.76,97555.81,139187.44,19965.29,43404.29,56368.24,111423.68,37289.13,80427.06,133964.08,74720.64,21445.03,46581.15,114493.29,90993.55,27017.62,57583.91,26106.14,40156.49,56693.03,38485.9,106794.12,88713.68,98999.45,64606.61,65523.92,34058.75,43790.15
2011-08-05,7643401.75,643312.68,699814.25,2824319.92,3475954.9,15295.55,20875.73,5285.83,26374.86,7979.93,18415.24,9584.67,10291.26,9174.31,26630.53,13832.98,12641.13,33360.48,18296.65,11228.65,12759.23,17276.12,14254.07,13245.72,30183.63,12074.93,14394.32,24767.89,13599.58,13982.41,16550.45,22150.77,16978.86,11328.3,8919.62,13962.09,17971.13,2056.78,15121.66,12071.94,1599.36,9594.96,6551.15,15243.88,16003.39,19151.23,8695.1,4035.44,7775.42,11745.45,21143.58,23871.68,6389.64,22362.9,7887.74,29518.72,15964.91,15006.85,10269.07,40620.73,13217.69,8137.19,24309.98,38579.37,19021.92,11854.46,10629.42,16056.69,34070.22,35141.11,5655.23,25609.1,22816.83,22642.65,18261.77,13842.29,30448.68,8337.45,9539.81,1545.88,8076.08,17326.6,199.52,14390.15,7564.36,497.61,2522.47,842.32,24562.82,14899.92,20072.52,958.32,2032.16,943.96,22171.88,96719.55,78094.88,119669.6,85044.6,55232.16,79526.26,37099.65,65295.34,86246.24,81325.17,65167.86,51801.49,96338.28,106552.11,53591.3,51382.27,80554.48,70093.18,82286.14,120659.38,41536.37,65543.99,50538.84,66498.58,44494.8,101770.01,34174.34,50727.93,43729.55,57262.46,80904.22,59362.37,9483.3,53062.17,35746.59,20829.6,57650.66,66011.27,43632.67,45370.25,49258.77,31893.67,57741.27,41675.8,52740.5,137310.46,160468.74,8300.38,161865.01,8100.05,97489.98,31745.3,60671.91,15669.08,48552.54,83538.14,26822.75,163357.13,197416.29,17297.57,23836.55,47686.51,35519.79,112772.53,172936.71,20274.82,50229.64,67442.05,129313.4,37373.65,96906.53,141913.26,143623.17,25611.65,49206.85,126988.74,100498.32,32310.08,65249.49,32098.45,43632.37,57681.2,53165.95,108566.26,113623.2,114779.49,88280.28,77740.3,37981.09,50107.24
2011-08-12,7246937.17,619463.6,597877.56,2674134.84,3355461.17,14539.79,20580.3,4799.63,25209.84,7181.46,16807.72,9893.12,10151.85,7789.72,26147.1,13981.54,11881.93,33909.31,17671.97,10702.68,11878.15,15388.86,13945.37,13434.31,28610.36,11441.74,13824.42,23885.64,12653.63,13697.23,16724.48,22125.68,14275.09,10597.17,8931.82,14130.96,17923.95,2297.74,14429.82,13114.27,2011.15,9336.46,5533.47,14774.39,13936.44,17541.8,9079.12,4611.71,7019.49,11060.92,17998.16,21574.38,5560.45,17982.94,6313.61,24351.76,14472.29,13779.52,7319.93,31063.6,12535.71,8707.07,23282.97,34204.42,15299.63,12293.69,8978.6,14555.74,25004.51,24890.09,7756.49,21926.42,17724.38,19616.49,14481.52,11279.98,24758.48,7644.5,7732.42,1468.26,7757.18,17536.59,247.93,12833.99,5339.67,471.39,2447.05,1092.0,26332.62,11191.62,15489.69,975.97,2167.37,1046.98,18389.5,69572.84,79136.17,106319.37,79342.77,52676.41,64896.66,38470.07,51162.09,87993.83,83514.5,70793.11,50023.07,77018.69,104054.18,53590.25,55001.79,74444.08,56268.58,74634.07,111502.45,36188.83,73586.93,48927.62,65500.83,50600.89,114178.37,41567.51,49460.69,44533.72,60223.39,76775.28,65408.65,10609.99,45283.97,37256.86,15132.35,52102.8,54356.16,43916.31,36322.02,40907.77,28843.57,52353.83,42012.39,47669.13,139822.31,158082.14,7059.65,159670.68,7534.24,93726.77,30362.92,59690.84,14040.25,50422.9,82991.62,23893.05,159494.55,174877.08,18605.22,21826.94,40729.47,27560.15,112962.42,173616.04,20878.36,48898.16,58398.13,130071.33,37703.2,93798.16,147814.84,91489.98,21676.38,48854.61,136060.96,100054.87,40116.96,67568.98,30207.28,47082.58,57180.13,42456.45,107983.59,93733.6,113990.03,98615.59,79637.89,36397.0,47822.87
2011-08-19,7105167.78,623716.97,518883.39,2690802.57,3271764.85,14689.24,21324.65,4808.68,28222.27,7521.31,17368.63,9499.58,9979.73,8778.39,25418.25,14338.17,11333.0,33532.53,18218.25,10601.67,11053.78,13908.97,14380.24,13449.64,27112.03,11943.5,13322.32,23779.88,14076.67,15201.89,16066.06,22049.63,13611.35,11646.46,8206.87,14300.73,17816.93,2102.85,15337.94,12731.94,2189.71,9084.27,5337.62,16395.09,13800.43,18224.3,8426.04,4478.85,6950.36,11096.27,15998.18,19526.92,6083.5,16520.94,4996.53,21738.4,15435.34,12611.03,7396.32,33087.25,13115.7,7567.2,18470.89,23484.48,12147.9,7161.09,8125.14,12455.91,24907.67,23051.16,5165.61,16221.99,14442.23,16095.43,12683.46,10703.95,18724.61,6699.9,6147.04,1503.45,5465.69,15437.33,289.03,13212.64,4489.68,383.95,2174.83,750.43,23549.04,8971.82,13886.2,1005.35,1967.05,945.85,14085.28,71090.57,71708.94,93071.53,81511.5,60479.13,69180.03,35114.23,64613.67,80156.68,79557.55,78709.35,48363.45,90665.22,99430.06,51456.84,63208.69,74142.61,62631.87,77994.85,97615.05,47539.97,64001.7,49860.28,63900.46,47252.25,97079.04,37972.94,39129.41,49560.98,69883.91,85002.89,61701.65,11077.03,49553.77,32270.78,16820.67,61538.19,46119.51,50151.86,34191.4,50712.95,31564.97,52462.0,36880.94,53871.2,132026.43,153827.25,7087.56,171553.94,7999.53,93537.24,29102.47,59114.96,14198.97,52096.32,84088.95,23665.31,165405.33,170690.98,17573.19,19488.44,39942.4,27187.39,106001.69,154544.41,20825.77,45684.04,58665.91,117698.15,38444.92,84216.4,138755.26,83654.31,22507.95,48004.26,133307.07,96749.35,31586.2,72306.87,29492.34,43837.71,57338.74,40670.17,117002.47,94179.77,117489.04,75353.7,91247.41,37010.36,46603.92
2011-08-26,7148843.92,625554.64,483473.62,2652287.37,3387528.29,14537.37,21642.33,5625.99,24753.73,7491.92,15663.08,9101.61,8420.16,9292.32,23953.35,13526.02,11479.37,31450.65,20448.9,10859.94,10438.37,15915.47,14131.56,14018.91,26436.44,11739.42,15634.43,25240.0,13361.99,14639.68,17040.95,24269.38,13517.96,12317.17,7905.9,13450.58,18614.79,2157.08,15844.71,13851.99,1664.98,9162.68,5400.69,16159.96,14587.37,16961.6,8129.51,5134.52,7036.07,12543.74,11671.46,18011.32,5345.53,16737.85,5245.17,21193.33,11835.84,11757.66,7248.0,28191.23,11555.28,6366.48,18276.57,21603.14,12693.46,6611.91,7215.19,12285.91,20989.23,16923.07,5454.79,18639.16,12798.67,15389.32,11216.66,9734.05,20596.7,6976.98,7607.51,1020.42,5901.6,13044.33,214.58,13977.68,4283.75,348.18,2367.11,547.05,19292.42,8569.74,14470.19,880.02,1913.35,984.45,15487.28,60459.08,83855.16,100561.19,78430.63,52937.06,66918.12,33294.89,60949.13,68660.07,70091.05,67482.22,48302.08,78950.67,99831.45,50786.34,51494.92,80903.39,64195.41,76553.53,96664.86,42324.69,67652.79,48052.34,66467.81,52833.19,105054.4,40994.11,44745.61,43351.2,55971.09,83118.29,65069.44,16667.34,42415.53,34373.96,12201.33,64626.08,53119.68,47934.29,35811.68,49276.11,38479.03,42879.9,54219.52,53326.71,117474.47,147186.84,7096.44,152595.4,8383.87,85919.58,28262.15,54593.77,14730.05,50721.48,71656.05,23026.99,158956.09,241120.0,17844.57,19881.51,43539.33,49711.83,119582.87,144088.38,20403.32,71359.92,72937.54,128637.75,40587.01,87235.57,182446.24,74858.22,36619.76,45774.11,120416.08,99469.87,28706.72,62551.76,41496.84,37909.95,59810.41,40034.91,118527.99,95804.5,116548.34,68055.14,75894.01,40763.32,64307.34
2011-09-02,7111179.26,632023.24,452005.35,2772833.91,3254316.76,15277.27,23645.73,5210.03,29247.78,8646.46,17188.01,8687.68,11143.04,8735.99,26033.09,13420.42,12405.89,34118.01,15794.13,10468.74,10529.34,15837.78,8635.48,15140.11,29761.82,12071.28,12941.26,24343.48,12404.97,15661.68,16456.11,19903.41,15884.26,10708.89,6951.8,14545.96,18983.9,2081.61,16126.06,12717.35,1832.88,9910.04,5840.17,15723.5,15789.26,18972.01,8931.17,4549.06,7623.35,11142.98,15288.9,18111.52,5835.51,16528.4,4721.38,21397.92,12083.23,12795.58,7594.78,29295.78,12040.97,5810.83,18543.98,15923.84,11716.83,6118.17,7297.95,5274.14,20162.88,20642.51,5418.27,16961.02,9472.42,12322.25,11791.57,7605.32,16446.77,5788.19,4922.21,1303.28,5956.58,12819.83,163.98,11508.44,3766.66,497.25,2240.72,894.78,19749.69,6477.19,14113.53,897.78,1979.09,1111.98,10611.45,86374.76,79820.44,106769.36,86248.34,57022.52,72892.66,33509.08,58615.72,82635.0,98658.34,76127.24,50506.4,82275.33,95701.09,56741.96,61469.73,77886.04,44575.43,80337.45,119415.86,44276.34,68698.75,45828.73,46369.29,48333.02,120479.52,38427.44,48458.12,36744.89,57380.23,85184.32,59528.56,12189.84,47052.78,38056.31,22416.18,59925.12,53546.34,44652.44,44790.49,51510.91,36709.96,60360.18,43435.79,50895.61,131142.28,156168.3,7639.46,152433.05,8188.49,94082.08,25954.18,59846.61,15114.04,50409.61,73949.57,27322.46,160983.38,149419.91,18798.56,20985.77,45793.45,30132.22,128390.79,164320.09,18621.56,43494.66,72796.29,107542.08,40430.5,83393.48,123234.87,125699.86,24138.12,42569.85,119240.08,98188.62,30077.26,63843.04,26326.49,37415.2,60999.98,50415.25,112160.74,102510.95,116588.44,74851.44,72381.16,40735.43,45587.11
2011-09-09,7404200.3,685912.02,460630.24,2602305.45,3655352.59,17746.68,22549.64,5210.02,34792.14,8637.23,18434.2,9451.41,11169.68,10245.86,28204.22,13843.22,13556.34,33124.95,18495.98,10815.13,12307.73,16268.59,15770.63,15774.58,33598.29,11734.5,14468.15,26184.96,14799.95,16640.33,18296.35,25064.08,15916.85,11379.4,7605.79,15030.9,18257.82,2534.51,17513.15,14410.74,2029.74,10935.55,6433.14,17030.57,15496.16,21415.37,8924.66,5359.26,7051.45,11402.12,17838.29,16794.46,5555.71,15662.47,5240.88,21338.78,8936.98,12045.48,6003.25,28999.75,12151.77,8174.67,16230.93,19266.88,9101.09,4884.54,5808.76,10117.63,19062.59,16438.96,5975.34,15555.49,9483.52,11681.55,10371.46,8183.55,13874.14,8576.83,4249.69,1685.18,9455.81,15904.04,509.17,12101.73,3123.17,681.53,2901.7,1072.28,23655.41,7588.42,11948.19,1454.71,3903.6,1126.92,15912.94,77634.79,70297.94,107423.91,84399.92,60241.98,72475.64,29447.71,65454.1,83424.12,74690.39,68046.85,39511.68,79572.73,98712.88,48582.2,51627.76,74054.62,72875.64,72642.71,98443.51,35649.41,67276.63,48436.23,75077.11,42301.16,93375.52,34441.32,41829.9,39826.65,53494.68,75018.34,52024.04,10316.85,48644.18,31458.95,16610.81,58841.04,51304.25,39154.16,34502.41,46327.28,29342.46,60491.0,40721.88,46278.11,144592.43,164687.59,7158.43,168013.66,8156.23,93593.54,28880.17,62616.57,14859.85,49844.82,76597.84,24501.79,159306.23,214448.96,18996.31,20529.73,92000.61,48564.1,133409.6,177797.45,23996.14,51712.65,70297.55,148125.22,39117.23,103147.18,163926.04,112169.24,26682.79,44023.11,134253.15,102431.0,38874.45,70389.68,34242.58,42460.76,58414.26,47209.17,114296.19,108882.13,121848.21,99402.76,101792.33,38770.9,50331.96
2011-09-16,7284678.91,715780.44,351637.58999999997,2818436.64,3398824.24,18535.48,23973.86,6041.07,35859.06,8401.6,18084.75,9492.08,13652.36,11039.94,32377.19,16401.07,13272.53,35798.64,20940.6,10932.27,11558.37,18060.26,15930.43,15495.56,34346.27,13252.58,16096.43,25064.03,12960.89,16022.78,16894.56,23056.05,16205.4,11722.51,7696.13,16276.47,22296.48,2493.77,19524.16,14468.93,2265.38,10053.97,6818.15,18248.19,16211.55,21390.12,9576.58,5697.72,8221.67,13072.55,13499.43,12371.14,5756.1,9015.82,4631.36,17213.41,8118.21,9207.65,5057.78,19744.71,10723.25,9158.15,11775.08,14979.43,7560.09,4423.41,5717.59,9266.9,16704.99,9457.53,3765.56,12405.82,7355.64,9145.59,9544.64,5861.87,11450.21,5542.02,2413.58,1137.79,6308.3,10951.81,317.41,7879.88,2674.09,399.7,2194.59,525.63,19285.86,5471.84,8595.98,1036.33,2289.37,560.42,10141.63,73226.9,82024.87,114210.61,82159.84,47805.59,71692.79,35078.11,66871.62,82488.65,84057.42,70030.93,56014.72,104561.17,90251.35,54962.11,62851.21,90186.83,59911.88,78601.91,107274.55,40581.14,82999.73,46351.65,63748.31,41345.84,103304.77,39599.76,46876.27,45454.0,66335.32,77892.24,69563.36,13124.88,56892.03,28097.64,15829.82,63453.96,74547.99,54512.48,38176.25,49482.14,32534.17,54595.74,44539.94,54334.15,143870.73,163843.05,7475.24,168867.79,7591.97,89485.75,26753.86,63499.86,15426.72,49748.67,81496.82,23361.93,172475.45,177437.5,16958.83,19564.39,72142.52,44739.14,113103.31,174558.24,24873.93,48564.96,62436.85,113548.16,37750.29,82957.62,139963.06,86381.63,23348.11,43417.45,134330.44,102062.47,35013.17,72605.79,29040.86,41827.01,58958.08,43475.11,110099.34,92812.99,113450.37,92561.26,87362.19,40983.36,48597.97
2011-09-23,6956230.43,734213.45,311008.65,2694770.81,3216237.52,17859.3,24204.22,7151.93,35276.78,9537.87,18053.54,9016.78,13417.47,10428.39,32582.31,16468.84,12781.8,36918.05,21799.18,11452.01,9757.65,21734.7,18092.96,16365.37,32493.06,12961.91,16708.42,28029.0,14764.96,16042.42,17940.02,24994.65,15518.13,12851.38,8157.21,15857.0,22900.77,2164.31,19943.12,14071.28,1907.39,11186.17,6597.85,18678.22,17433.97,22775.36,9895.22,4957.1,8892.0,13593.38,10893.91,11305.76,5062.46,11914.52,4746.77,14994.4,6627.12,7557.02,3973.87,22060.37,8267.81,7371.81,9732.42,10150.64,5976.29,3399.49,3078.85,5665.14,12594.85,9684.04,5082.0,8370.83,6941.11,9900.32,8618.34,5955.34,7672.29,5346.92,2730.05,790.54,5806.88,10262.62,261.98,11146.23,2192.96,426.17,1824.53,793.79,16307.73,5790.7,7758.92,1212.35,2169.45,692.04,7897.02,71469.16,82779.88,89773.23,78262.2,56689.91,71776.72,32298.28,59993.02,81917.04,83300.23,71878.86,50231.44,91748.75,117335.68,52641.17,55492.99,67142.67,68597.48,63909.63,106211.34,43532.62,62434.75,45095.06,52699.61,38238.66,98813.48,38758.76,43307.33,47088.79,71904.38,83044.09,69971.96,12569.63,49413.88,29856.11,14728.87,56605.84,67477.61,41322.25,40178.97,48938.94,31324.76,49589.84,48493.7,55931.24,122462.32,150256.66,7287.13,163451.54,7296.25,85229.81,24356.84,57328.64,15193.49,49481.37,71411.97,22155.63,159841.27,178288.71,16944.74,18972.14,57730.21,47940.59,107552.16,153460.19,23886.94,50305.83,63214.94,116314.19,39643.83,80254.53,138232.2,80411.55,24424.56,45831.47,127814.62,100090.1,29212.28,67181.79,27603.35,37108.42,60771.55,43378.75,106565.23,88285.96,109822.69,74920.17,77215.19,39547.52,47558.2
2011-09-30,6969530.82,741630.83,287872.74,2774948.0100000002,3165079.2399999998,18337.68,24949.42,6251.24,34714.78,9078.61,19981.05,8612.84,12892.58,10856.02,31654.83,15173.56,12673.69,36964.11,24104.79,10730.34,9812.31,22377.16,19359.89,16960.17,34749.48,12920.92,18624.14,27494.7,15856.9,18402.05,16916.54,25831.96,16238.38,12606.9,9059.07,15526.53,21262.86,2422.58,19069.25,14270.03,1757.97,10704.19,6516.98,19906.86,16988.67,21701.92,8970.07,5231.48,8435.26,14680.07,11831.25,10694.72,4230.05,12387.42,4255.13,15793.87,6141.18,8362.0,4432.34,21897.09,7432.68,6804.65,10554.77,8607.99,5186.12,3155.18,1639.49,5216.83,11804.3,10733.39,3224.09,6861.2,5792.55,7176.02,6221.12,5025.88,9285.49,5208.27,1918.15,1146.58,5499.89,7720.55,204.84,8538.28,1342.52,417.86,1864.24,708.33,15306.0,4487.47,7321.25,1071.69,1842.09,619.66,7908.27,72839.02,76486.29,105565.46,79815.66,54934.49,70946.97,27287.22,54419.55,73974.77,84365.26,64564.73,52176.71,79392.93,104259.74,58205.56,54517.01,86770.18,63134.51,89984.84,119614.15,42996.11,94309.4,45640.5,61820.27,42048.87,118632.48,41770.5,45959.71,37580.91,59154.73,80786.47,61151.1,14048.79,45170.55,36882.01,19262.6,66742.61,44301.57,44157.41,44924.37,52911.24,42369.5,54009.69,49544.83,55516.74,120506.66,148682.36,7993.62,146263.17,7301.93,85760.01,22515.35,54955.02,15518.36,48535.0,68931.59,21872.31,171956.21,172057.5,17077.45,19669.39,56446.08,51435.3,110047.61,150256.26,22999.89,51580.14,67523.84,116140.3,39895.96,79311.99,139742.15,76359.26,23300.05,47806.63,118423.82,98649.04,27705.76,62789.63,26279.24,34435.75,59060.91,41937.52,104725.7,93184.35,109491.0,69302.01,70795.15,39368.76,46489.21
2011-10-07,7866824.2700000005,864480.77,273314.98,2847994.91,3881033.61,20797.58,28071.56,7897.72,41743.66,10038.53,22434.41,9199.01,15397.28,11670.67,37294.04,18578.8,16021.03,44538.63,31258.49,12949.7,9993.69,23199.12,20873.1,20221.27,40450.61,14081.17,20416.19,33732.46,19844.15,20523.8,20888.17,27700.88,24794.91,14138.98,9521.65,16837.26,25172.88,2670.52,21147.87,17313.6,1918.71,11443.29,8650.54,22858.13,20465.95,25326.55,11803.51,6139.79,9384.4,15076.51,14309.01,11698.05,4675.65,12600.63,4087.74,13622.5,5418.83,6401.81,4974.5,18724.89,10092.76,4895.08,10653.86,6814.4,3275.73,2866.19,1257.17,4519.85,8807.79,7157.83,2846.08,7688.95,5178.83,5846.99,4859.57,4949.14,7205.03,3644.06,1548.53,793.0,6154.46,7438.29,248.31,10606.14,1797.28,657.06,1846.42,776.06,16091.63,3555.9,8255.65,789.07,1669.71,617.15,11397.4,83059.47,86066.09,109972.31,84029.36,55315.19,83846.66,31502.44,61916.86,87434.86,90270.56,78878.72,48764.2,78299.35,92618.97,52797.62,52041.41,69282.44,78063.06,81880.06,111903.17,39852.44,64931.41,50125.57,75243.7,50381.85,116288.16,36153.81,60793.0,48037.17,64846.59,80544.53,60572.81,12647.81,51481.64,33036.95,21892.69,59272.7,59311.5,43154.16,39232.82,55211.43,32985.29,71520.64,44370.82,58162.62,155370.71,176375.65,9699.97,178151.02,8273.92,100861.53,26660.51,69634.24,18602.41,55517.16,84208.53,28584.22,194865.26,221834.28,18841.79,23299.16,64034.81,65902.52,130941.16,187148.37,24051.22,58614.95,77023.06,147637.35,41393.76,110575.24,151824.14,158418.77,28456.67,51487.8,140423.44,106090.2,37091.38,71164.83,32494.59,39778.35,62890.19,59879.94,120557.54,124071.92,127610.29,107328.27,86621.97,44358.39,52382.13
2011-10-14,7480095.05,925375.81,229325.84,2770818.9899999998,3554574.41,23077.55,29264.62,7205.82,44776.55,10269.42,23999.52,9732.21,16662.77,12539.39,39680.9,20337.9,15614.46,48179.54,32669.97,14243.85,10625.3,25893.58,22598.24,20570.35,44568.88,15028.59,23841.28,37836.35,19458.39,22743.71,20829.27,34229.75,21168.73,14469.62,9625.14,18883.16,26996.09,3003.93,20956.74,16643.59,2386.42,12467.69,8268.11,28814.86,20863.19,29565.4,11979.27,7162.77,8933.6,16709.34,10030.59,8461.04,3456.81,8637.74,4884.48,11301.04,5822.19,5840.53,3629.62,15496.18,7007.54,3069.99,8224.85,5833.61,4082.77,2185.79,1025.65,5188.58,9762.87,6680.21,1660.63,6214.16,5625.3,6696.09,4998.48,5609.45,6401.97,4486.18,1328.47,504.49,4121.12,5222.08,297.34,7306.08,1488.29,450.2,1706.31,631.49,14663.66,4076.59,4998.4,991.26,2135.87,502.3,6587.55,67590.65,96658.98,98070.26,90034.37,50951.8,76015.3,27958.49,65010.82,86055.78,78538.35,74753.68,56755.47,85378.37,109905.36,57115.81,59843.83,84968.04,60055.54,73798.19,95121.0,44077.29,80620.39,47066.21,72305.14,55204.31,99322.83,35135.63,42665.46,47924.41,60299.3,85683.25,64914.47,14428.66,46130.51,36293.24,14086.69,60444.26,61039.01,45739.51,35625.58,45733.23,33254.34,48834.55,45490.07,53920.56,145457.88,164033.78,8389.35,166415.23,6989.77,99228.65,25165.23,62002.2,17133.1,53315.69,82996.67,25488.04,174861.48,187911.15,17665.16,23591.58,59880.21,58196.8,116911.62,182995.14,24932.95,52037.57,65676.19,128260.15,38557.21,88398.33,150560.39,97516.04,24333.83,52539.58,138531.47,111341.51,39060.82,68929.87,28038.6,43092.66,61863.67,47249.95,112510.78,96725.6,128878.7,101798.34,83405.06,39845.44,51860.97
